,evolutionary_track,x,y,x2,xlog,ylog,xrange,yrange,xnormalization,ynormalization,kname,combination,mean_deviation,max_deviation,saveGPmodel,saveGPdata
658,m1.23_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[36626331.78560755, 4611630237.499755]","[4865.749568224822, 6693.268961349756]",True,True,constant + exponential,True,0.00014215746344028323,0.0030526309486323955,m1.23_feh-2.0_MLT1.9_fov0.018.gpdict,m1.23_feh-2.0_MLT1.9_fov0.018.gpdata
659,m0.92_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[78600540.57283942, 11692891122.53367]","[4967.900328433765, 6154.514623753162]",True,True,constant + exponential,True,7.662421958743902e-05,0.0007001137135689284,m0.92_feh-3.5_MLT1.9_fov0.018.gpdict,m0.92_feh-3.5_MLT1.9_fov0.018.gpdata
660,m1.11_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54725924.76828905, 7629648793.605549]","[4842.863251919125, 6215.6525207177565]",True,True,constant + exponential,True,5.718356896436847e-05,0.00045809503657734396,m1.11_feh0.0_MLT1.9_fov0.018.gpdict,m1.11_feh0.0_MLT1.9_fov0.018.gpdata
661,m1.1_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64429818.58715967, 9744068397.174414]","[4803.902109475616, 5931.600285061176]",True,True,constant + exponential,True,6.289927897631168e-05,0.0012740605500191071,m1.1_feh3.0_MLT1.9_fov0.018.gpdict,m1.1_feh3.0_MLT1.9_fov0.018.gpdata
662,m1.19_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[34063420.348287925, 4590429634.999896]","[5048.203371084189, 6878.941229163868]",True,True,constant + exponential,True,0.00010143106139679643,0.0017026947067383391,m1.19_feh-3.5_MLT1.9_fov0.018.gpdict,m1.19_feh-3.5_MLT1.9_fov0.018.gpdata
663,m1.0_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63085963.39363919, 9750371144.13081]","[4922.768375315194, 6166.181161634909]",True,True,constant + exponential,True,3.3758945658298546e-05,0.0004196727216591034,m1.0_feh-2.0_MLT1.9_fov0.018.gpdict,m1.0_feh-2.0_MLT1.9_fov0.018.gpdata
664,m1.14_feh4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64207165.97580181, 8973291296.794806]","[4675.682866921122, 5854.960328889651]",True,True,constant + exponential,True,9.41053202527353e-05,0.000991281766932972,m1.14_feh4.0_MLT1.9_fov0.018.gpdict,m1.14_feh4.0_MLT1.9_fov0.018.gpdata
665,m0.9_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[99870336.54695144, 16698088624.632341]","[4782.882559535127, 5699.966776839733]",True,True,constant + exponential,True,7.06511095801318e-05,0.000641391238553557,m0.9_feh0.0_MLT1.9_fov0.018.gpdict,m0.9_feh0.0_MLT1.9_fov0.018.gpdata
666,m0.9_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[97044479.36219522, 17487025774.82883]","[4760.0555479108425, 5636.540778505796]",True,True,constant + exponential,True,6.389599728911941e-05,0.0005004586146590247,m0.9_feh0.5_MLT1.9_fov0.018.gpdict,m0.9_feh0.5_MLT1.9_fov0.018.gpdata
667,m1.2_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32084382.83228769, 4183415280.0488095]","[5094.113038585114, 7065.444941434468]",True,True,constant + exponential,True,7.22469872625703e-05,0.0010898675885488984,m1.2_feh-4.5_MLT1.9_fov0.018.gpdict,m1.2_feh-4.5_MLT1.9_fov0.018.gpdata
668,m1.21_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51658890.2770282, 6929369867.826169]","[4750.8348698716245, 6101.13252821185]",True,True,constant + exponential,True,0.00010142460974884432,0.001538461267175384,m1.21_feh3.0_MLT1.9_fov0.018.gpdict,m1.21_feh3.0_MLT1.9_fov0.018.gpdata
669,m1.11_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48365416.30090141, 6399351519.195521]","[4968.742269654121, 6502.978343315327]",True,True,constant + exponential,True,8.03079776260447e-05,0.001343254275857575,m1.11_feh-2.5_MLT1.9_fov0.018.gpdict,m1.11_feh-2.5_MLT1.9_fov0.018.gpdata
670,m0.99_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71362449.78405444, 10853739733.543457]","[4732.761066271818, 5959.356502151877]",True,True,constant + exponential,True,8.703578928882314e-05,0.0010818380940780248,m0.99_feh-1.0_MLT1.9_fov0.018.gpdict,m0.99_feh-1.0_MLT1.9_fov0.018.gpdata
671,m1.1_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[67336595.11635332, 9516562405.602951]","[4706.045899986436, 5902.028210781778]",True,True,constant + exponential,True,9.033165168870014e-05,0.0011887875800539183,m1.1_feh2.5_MLT1.9_fov0.018.gpdict,m1.1_feh2.5_MLT1.9_fov0.018.gpdata
672,m1.13_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[51141629.07230828, 7182978703.012198]","[4859.492990485804, 6263.866537842426]",True,True,constant + exponential,True,0.00017515172180989857,0.0013538002743133104,m1.13_feh0.0_MLT1.9_fov0.018.gpdict,m1.13_feh0.0_MLT1.9_fov0.018.gpdata
673,m1.28_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[29371227.85052105, 3686537092.205197]","[5067.963599975146, 7088.253916984892]",True,True,constant + exponential,True,9.241012426050863e-05,0.0009973763236831301,m1.28_feh-3.0_MLT1.9_fov0.018.gpdict,m1.28_feh-3.0_MLT1.9_fov0.018.gpdata
674,m1.28_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[25791232.382970914, 3248257709.6046624]","[5164.038840499227, 7493.162734737844]",True,True,constant + exponential,True,9.175147289284138e-05,0.001249412137100725,m1.28_feh-5.0_MLT1.9_fov0.018.gpdict,m1.28_feh-5.0_MLT1.9_fov0.018.gpdata
675,m0.95_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[64969832.62133665, 10026617969.818712]","[4877.39991228814, 6214.256506939155]",True,True,constant + exponential,True,4.598029679983099e-05,0.0005998306690360167,m0.95_feh-4.0_MLT1.9_fov0.018.gpdict,m0.95_feh-4.0_MLT1.9_fov0.018.gpdata
676,m1.09_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[60854273.12405106, 8566111460.633138]","[4793.983697483169, 6100.663930201243]",True,True,constant + exponential,True,0.00010412537817004965,0.00129119978484038,m1.09_feh0.5_MLT1.9_fov0.018.gpdict,m1.09_feh0.5_MLT1.9_fov0.018.gpdata
677,m0.95_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[72918070.36240092, 10858607625.677477]","[4817.491676797267, 6092.677095339934]",True,True,constant + exponential,True,5.091114474570535e-05,0.0009695326432279661,m0.95_feh-3.0_MLT1.9_fov0.018.gpdict,m0.95_feh-3.0_MLT1.9_fov0.018.gpdata
678,m1.01_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[75559956.45447719, 11947038198.84835]","[4753.708387908517, 5840.898562117874]",True,True,constant + exponential,True,0.00010906391671356982,0.001639505049115364,m1.01_feh1.0_MLT1.9_fov0.018.gpdict,m1.01_feh1.0_MLT1.9_fov0.018.gpdata
679,m1.19_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[44299113.44142399, 5708679419.291539]","[4909.113508171053, 6475.855206857471]",True,True,constant + exponential,True,9.130313522756468e-05,0.0006668686466981821,m1.19_feh-0.5_MLT1.9_fov0.018.gpdict,m1.19_feh-0.5_MLT1.9_fov0.018.gpdata
680,m1.15_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[43637609.03499261, 5625585657.5887785]","[4989.638169076061, 6607.129318195281]",True,True,constant + exponential,True,8.680242472131671e-05,0.0012920953903464705,m1.15_feh-2.5_MLT1.9_fov0.018.gpdict,m1.15_feh-2.5_MLT1.9_fov0.018.gpdata
681,m0.97_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[77053096.15073611, 12639827481.16505]","[4802.230371775538, 5875.132205174666]",True,True,constant + exponential,True,7.260027133034349e-05,0.0008263750860241226,m0.97_feh0.0_MLT1.9_fov0.018.gpdict,m0.97_feh0.0_MLT1.9_fov0.018.gpdata
682,m0.96_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[73338109.593459, 11352972750.257256]","[4907.486317406746, 6067.6728119509935]",True,True,constant + exponential,True,6.152436079530008e-05,0.0004846095187184263,m0.96_feh-2.0_MLT1.9_fov0.018.gpdict,m0.96_feh-2.0_MLT1.9_fov0.018.gpdata
683,m1.16_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[54659203.47460185, 7595511019.656137]","[4773.393122028807, 6096.236633755105]",True,True,constant + exponential,True,0.00011183070924438084,0.001228471531764752,m1.16_feh2.0_MLT1.9_fov0.018.gpdict,m1.16_feh2.0_MLT1.9_fov0.018.gpdata
684,m0.91_feh-4.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[75188793.81853655, 11754341508.427704]","[4870.840030074256, 6109.1752077883175]",True,True,constant + exponential,True,4.380769922809893e-05,0.0006393602016966371,m0.91_feh-4.0_MLT1.9_fov0.018.gpdict,m0.91_feh-4.0_MLT1.9_fov0.018.gpdata
685,m1.2_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[46207319.6100981, 6028759882.28313]","[4862.1786492389365, 6363.775567937177]",True,True,constant + exponential,True,0.00011103581934078735,0.001011651422548998,m1.2_feh0.5_MLT1.9_fov0.018.gpdict,m1.2_feh0.5_MLT1.9_fov0.018.gpdata
686,m1.25_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28262161.28121867, 3444568040.277318]","[5171.135726564959, 7433.386156431068]",True,True,constant + exponential,True,0.00010004077168752578,0.0016412732443134015,m1.25_feh-5.5_MLT1.9_fov0.018.gpdict,m1.25_feh-5.5_MLT1.9_fov0.018.gpdata
687,m0.92_feh-4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[69658218.19667637, 10900798572.104269]","[5022.911198713319, 6260.5727920565305]",True,True,constant + exponential,True,4.9074650955136926e-05,0.0005138306627949785,m0.92_feh-4.5_MLT1.9_fov0.018.gpdict,m0.92_feh-4.5_MLT1.9_fov0.018.gpdata
688,m1.01_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71646004.96253455, 10423958280.610258]","[4837.80179208414, 6035.058295831714]",True,True,constant + exponential,True,0.00010149351880738027,0.0015886048820084042,m1.01_feh-0.5_MLT1.9_fov0.018.gpdict,m1.01_feh-0.5_MLT1.9_fov0.018.gpdata
689,m1.21_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[41018447.52939913, 5199901624.3674345]","[4815.275517301453, 6520.988130706365]",True,True,constant + exponential,True,8.234653881087904e-05,0.0010910024126250528,m1.21_feh-1.0_MLT1.9_fov0.018.gpdict,m1.21_feh-1.0_MLT1.9_fov0.018.gpdata
690,m1.04_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[67795701.84578979, 9737429402.706043]","[4825.662016585873, 6046.928861457442]",True,True,constant + exponential,True,0.00010458237296984633,0.0002448128047856102,m1.04_feh0.0_MLT1.9_fov0.018.gpdict,m1.04_feh0.0_MLT1.9_fov0.018.gpdata
691,m1.2_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42618922.34351231, 5340597311.219391]","[4936.127364733554, 6562.387826088797]",True,True,constant + exponential,True,0.00010874262104965996,0.0010390771660713227,m1.2_feh-1.0_MLT1.9_fov0.018.gpdict,m1.2_feh-1.0_MLT1.9_fov0.018.gpdata
692,m0.92_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[100135479.49689049, 17407328657.317123]","[4712.238386246449, 5577.158322074624]",True,True,constant + exponential,True,8.542812668002809e-05,0.0007149517400059091,m0.92_feh1.5_MLT1.9_fov0.018.gpdict,m0.92_feh1.5_MLT1.9_fov0.018.gpdata
693,m1.01_feh-2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63348500.40699125, 9026322090.743664]","[4946.933517284521, 6251.521215549316]",True,True,constant + exponential,True,5.391864116499614e-05,0.0005995536504492804,m1.01_feh-2.5_MLT1.9_fov0.018.gpdict,m1.01_feh-2.5_MLT1.9_fov0.018.gpdata
694,m1.02_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61598486.45844125, 9342595065.369757]","[4900.430565084051, 6167.767683012575]",True,True,constant + exponential,True,6.360338784188764e-05,0.0006775658877570256,m1.02_feh-1.5_MLT1.9_fov0.018.gpdict,m1.02_feh-1.5_MLT1.9_fov0.018.gpdata
695,m1.24_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[45400192.873909794, 5939735117.42966]","[4810.257243306722, 6282.295748202636]",True,True,constant + exponential,True,0.00010044508811448913,0.001629397511273889,m1.24_feh2.0_MLT1.9_fov0.018.gpdict,m1.24_feh2.0_MLT1.9_fov0.018.gpdata
696,m1.0_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[89634381.3736198, 14283454129.840559]","[4637.528793244511, 5578.539482797301]",True,True,constant + exponential,True,8.824960114730369e-05,0.0006457630976438589,m1.0_feh3.5_MLT1.9_fov0.018.gpdict,m1.0_feh3.5_MLT1.9_fov0.018.gpdata
697,m1.07_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57507622.54242705, 8395771511.780645]","[4861.367511098546, 6181.000816795735]",True,True,constant + exponential,True,9.831231340334691e-05,0.000933024075407296,m1.07_feh-0.5_MLT1.9_fov0.018.gpdict,m1.07_feh-0.5_MLT1.9_fov0.018.gpdata
698,m1.26_feh-3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[29757553.63866065, 3896699975.979683]","[5056.372122219005, 7018.2693267348905]",True,True,constant + exponential,True,0.0001249779986047734,0.0023644844002702614,m1.26_feh-3.0_MLT1.9_fov0.018.gpdict,m1.26_feh-3.0_MLT1.9_fov0.018.gpdata
699,m0.98_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[65842006.94868023, 9257756019.903492]","[4985.35130740526, 6307.509363660592]",True,True,constant + exponential,True,4.391088418549841e-05,0.0004080751289416984,m0.98_feh-3.5_MLT1.9_fov0.018.gpdict,m0.98_feh-3.5_MLT1.9_fov0.018.gpdata
700,m1.13_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63221468.8965462, 8923549219.537642]","[4713.75659647639, 5918.912948302695]",True,True,constant + exponential,True,0.0001492925337099327,0.0016010747723097518,m1.13_feh3.0_MLT1.9_fov0.018.gpdict,m1.13_feh3.0_MLT1.9_fov0.018.gpdata
701,m1.08_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[69514515.19476178, 9558853995.40417]","[4748.782681728166, 5960.962913895195]",True,True,constant + exponential,True,0.00014559484581850768,0.003616062039054624,m1.08_feh1.5_MLT1.9_fov0.018.gpdict,m1.08_feh1.5_MLT1.9_fov0.018.gpdata
702,m0.96_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[98815463.0548277, 17079321540.495363]","[4575.742379200528, 5404.164805285222]",True,True,constant + exponential,True,5.635623438721502e-05,0.000695346793271101,m0.96_feh5.0_MLT1.9_fov0.018.gpdict,m0.96_feh5.0_MLT1.9_fov0.018.gpdata
703,m1.06_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[75322886.72130525, 10941350052.622187]","[4697.504838258831, 5808.500152352588]",True,True,constant + exponential,True,9.784505573802378e-05,0.0012803479793411787,m1.06_feh2.5_MLT1.9_fov0.018.gpdict,m1.06_feh2.5_MLT1.9_fov0.018.gpdata
704,m1.27_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[28257069.06394886, 3341258255.8946233]","[5042.0329224446505, 7435.086952075262]",True,True,constant + exponential,True,0.00010828961571567314,0.0022906441020495993,m1.27_feh-5.0_MLT1.9_fov0.018.gpdict,m1.27_feh-5.0_MLT1.9_fov0.018.gpdata
705,m0.94_feh3.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[94352984.29698904, 17491500189.381405]","[4769.185284880234, 5564.847524739504]",True,True,constant + exponential,True,6.711112735171746e-05,0.0007610152924033553,m0.94_feh3.0_MLT1.9_fov0.018.gpdict,m0.94_feh3.0_MLT1.9_fov0.018.gpdata
706,m1.21_feh4.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[53158808.04077541, 7280396986.325709]","[4687.80829070786, 5975.975568231737]",True,True,constant + exponential,True,0.00012218599780696552,0.0008954642970967486,m1.21_feh4.5_MLT1.9_fov0.018.gpdict,m1.21_feh4.5_MLT1.9_fov0.018.gpdata
707,m1.0_feh-1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[66179082.74238471, 10069419100.995043]","[4883.098615635574, 6118.767528315861]",True,True,constant + exponential,True,3.516670003983366e-05,0.0004457963280982691,m1.0_feh-1.5_MLT1.9_fov0.018.gpdict,m1.0_feh-1.5_MLT1.9_fov0.018.gpdata
708,m1.01_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[49457582.37846666, 7330006624.499584]","[5095.603596488528, 6593.9835191857765]",True,True,constant + exponential,True,3.4311040586122175e-05,0.00025360328880441596,m1.01_feh-5.5_MLT1.9_fov0.018.gpdict,m1.01_feh-5.5_MLT1.9_fov0.018.gpdata
709,m1.08_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[55499410.35832435, 8107027347.579156]","[4865.360219417616, 6205.254998126856]",True,True,constant + exponential,True,9.953025369799857e-05,0.0027607208333447764,m1.08_feh-0.5_MLT1.9_fov0.018.gpdict,m1.08_feh-0.5_MLT1.9_fov0.018.gpdata
710,m1.0_feh-0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71829212.28282692, 10827401072.370396]","[4826.844516484751, 6010.516909233264]",True,True,constant + exponential,True,9.119198587534267e-05,0.0010596319330486992,m1.0_feh-0.5_MLT1.9_fov0.018.gpdict,m1.0_feh-0.5_MLT1.9_fov0.018.gpdata
711,m1.21_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[38827162.95010381, 4892998798.285766]","[4852.66788326979, 6635.931278583927]",True,True,constant + exponential,True,8.446834317104856e-05,0.0008259361374454155,m1.21_feh-2.0_MLT1.9_fov0.018.gpdict,m1.21_feh-2.0_MLT1.9_fov0.018.gpdata
712,m1.06_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[71847786.32050502, 10020950095.128021]","[4632.960013020528, 5873.047569534436]",True,True,constant + exponential,True,4.0116363304765775e-05,0.00024155640705059156,m1.06_feh1.0_MLT1.9_fov0.018.gpdict,m1.06_feh1.0_MLT1.9_fov0.018.gpdata
713,m1.0_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[86093451.33716947, 13166518829.413805]","[4704.252972262054, 5719.128652296568]",True,True,constant + exponential,True,5.717501574513654e-05,0.0010968826193619163,m1.0_feh2.0_MLT1.9_fov0.018.gpdict,m1.0_feh2.0_MLT1.9_fov0.018.gpdata
714,m1.28_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[35860808.04252644, 4563139983.612608]","[4926.17337734776, 6637.187647960655]",True,True,constant + exponential,True,0.0001153544861962551,0.001549712360226052,m1.28_feh0.0_MLT1.9_fov0.018.gpdict,m1.28_feh0.0_MLT1.9_fov0.018.gpdata
715,m1.26_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[32772684.639114644, 4216646085.1324854]","[5010.5881630170925, 6839.240947135016]",True,True,constant + exponential,True,0.00010711820097600368,0.0010811628264967288,m1.26_feh-2.0_MLT1.9_fov0.018.gpdict,m1.26_feh-2.0_MLT1.9_fov0.018.gpdata
716,m1.15_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61341430.03794139, 8520981569.543953]","[4700.38055098625, 5921.972029574904]",True,True,constant + exponential,True,0.00012936204014623426,0.001138678924404779,m1.15_feh3.5_MLT1.9_fov0.018.gpdict,m1.15_feh3.5_MLT1.9_fov0.018.gpdata
717,m1.09_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[65356726.57989244, 9531342014.009262]","[4718.024034458419, 5933.245970664037]",True,True,constant + exponential,True,4.0948766914708295e-05,0.00025418890256945215,m1.09_feh2.0_MLT1.9_fov0.018.gpdict,m1.09_feh2.0_MLT1.9_fov0.018.gpdata
718,m0.92_feh3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[105383735.38155492, 19467744021.945717]","[4628.607825507242, 5399.720114821126]",True,True,constant + exponential,True,0.0001685420648746083,0.003844389420668337,m0.92_feh3.5_MLT1.9_fov0.018.gpdict,m0.92_feh3.5_MLT1.9_fov0.018.gpdata
719,m0.96_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61184962.49070711, 9054643240.651764]","[5058.8784310076235, 6413.206860064633]",True,True,constant + exponential,True,4.4617726915403837e-05,0.0003057627536505736,m0.96_feh-5.0_MLT1.9_fov0.018.gpdict,m0.96_feh-5.0_MLT1.9_fov0.018.gpdata
720,m1.09_feh-5.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39130521.23459013, 5581791288.239835]","[5097.197772334638, 6822.89966273299]",True,True,constant + exponential,True,6.042917820446328e-05,0.0009802199017071578,m1.09_feh-5.5_MLT1.9_fov0.018.gpdict,m1.09_feh-5.5_MLT1.9_fov0.018.gpdata
721,m0.97_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[76672692.19158588, 11721777626.399494]","[4723.1336771499045, 5909.163817698289]",True,True,constant + exponential,True,4.502834418645055e-05,0.0002779354633724307,m0.97_feh-1.0_MLT1.9_fov0.018.gpdict,m0.97_feh-1.0_MLT1.9_fov0.018.gpdata
722,m1.02_feh1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[74494997.70229428, 11593756994.646048]","[4618.743352052821, 5776.2452209027015]",True,True,constant + exponential,True,8.313402853555824e-05,0.0010885736194542472,m1.02_feh1.0_MLT1.9_fov0.018.gpdict,m1.02_feh1.0_MLT1.9_fov0.018.gpdata
723,m1.1300000000000001_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[61033230.94979474, 8649130039.826056]","[4743.879120313398, 5971.5825518645715]",True,True,constant + exponential,True,0.00015517461112739189,0.0019502056713966986,m1.1300000000000001_feh2.5_MLT1.9_fov0.018.gpdict,m1.1300000000000001_feh2.5_MLT1.9_fov0.018.gpdata
724,m1.24_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[36953108.81221935, 4750636967.23974]","[4949.148804392699, 6667.023808814997]",True,True,constant + exponential,True,7.176901829574678e-05,0.000967661663135333,m1.24_feh-1.0_MLT1.9_fov0.018.gpdict,m1.24_feh-1.0_MLT1.9_fov0.018.gpdata
725,m1.05_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[63576241.47123183, 8707347568.600483]","[4745.45109552744, 6109.282437731576]",True,True,constant + exponential,True,4.121838250079923e-05,0.0005697898884609032,m1.05_feh-1.0_MLT1.9_fov0.018.gpdict,m1.05_feh-1.0_MLT1.9_fov0.018.gpdata
726,m1.04_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[73195763.96916291, 11022109828.881546]","[4731.841584678946, 5865.634894473927]",True,True,constant + exponential,True,9.343895759312672e-05,0.0016293688733427514,m1.04_feh1.5_MLT1.9_fov0.018.gpdict,m1.04_feh1.5_MLT1.9_fov0.018.gpdata
727,m1.1300000000000001_feh1.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[57093608.79496562, 8097512852.375269]","[4795.134149525828, 6078.514585987507]",True,True,constant + exponential,True,0.00013052667574698889,0.0013949980835998854,m1.1300000000000001_feh1.5_MLT1.9_fov0.018.gpdict,m1.1300000000000001_feh1.5_MLT1.9_fov0.018.gpdata
728,m0.95_feh-5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[65778522.03171695, 9407764262.538391]","[4944.653381989937, 6316.398738057711]",True,True,constant + exponential,True,4.8241456105974794e-05,0.0005683944760054294,m0.95_feh-5.0_MLT1.9_fov0.018.gpdict,m0.95_feh-5.0_MLT1.9_fov0.018.gpdata
729,m1.01_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[73781018.56177354, 10878643604.71095]","[4804.968800371744, 5973.914284519431]",True,True,constant + exponential,True,4.030098836051903e-05,0.00033963819303894915,m1.01_feh0.0_MLT1.9_fov0.018.gpdict,m1.01_feh0.0_MLT1.9_fov0.018.gpdata
730,m0.93_feh-3.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[74774430.92175457, 11229173782.538944]","[4975.69507153431, 6180.083533447574]",True,True,constant + exponential,True,4.501660130885956e-05,0.0004523099067972325,m0.93_feh-3.5_MLT1.9_fov0.018.gpdict,m0.93_feh-3.5_MLT1.9_fov0.018.gpdata
731,m1.01_feh2.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[81442900.25781362, 13120050673.346992]","[4683.442480814652, 5690.226074716797]",True,True,constant + exponential,True,5.9438959096562785e-05,0.0009219123156820608,m1.01_feh2.5_MLT1.9_fov0.018.gpdict,m1.01_feh2.5_MLT1.9_fov0.018.gpdata
732,m1.22_feh2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[47319459.46075339, 6306751361.773573]","[4800.1891689941685, 6235.532986122886]",True,True,constant + exponential,True,0.0001789747289310914,0.0014344943997197657,m1.22_feh2.0_MLT1.9_fov0.018.gpdict,m1.22_feh2.0_MLT1.9_fov0.018.gpdata
733,m1.08_feh0.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[58768109.737738095, 8462857137.363252]","[4826.897995502762, 6143.404183155585]",True,True,constant + exponential,True,9.010097259396077e-05,0.0016886045958970364,m1.08_feh0.0_MLT1.9_fov0.018.gpdict,m1.08_feh0.0_MLT1.9_fov0.018.gpdata
734,m1.18_feh0.5_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[48822029.57109153, 6412674931.689882]","[4853.464424587241, 6315.469316196408]",True,True,constant + exponential,True,0.00010033395503125955,0.0010417780456190018,m1.18_feh0.5_MLT1.9_fov0.018.gpdict,m1.18_feh0.5_MLT1.9_fov0.018.gpdata
735,m0.9_feh5.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[119834697.26017033, 21677267155.959282]","[4573.940213375273, 5272.678356526827]",True,True,constant + exponential,True,5.592965956878392e-05,0.00042401779088629965,m0.9_feh5.0_MLT1.9_fov0.018.gpdict,m0.9_feh5.0_MLT1.9_fov0.018.gpdata
736,m1.17_feh-2.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[42400287.10841591, 5519595241.335242]","[4836.759157024122, 6525.442062143925]",True,True,constant + exponential,True,7.286065025367858e-05,0.0004931104574907863,m1.17_feh-2.0_MLT1.9_fov0.018.gpdict,m1.17_feh-2.0_MLT1.9_fov0.018.gpdata
737,m1.23_feh-1.0_MLT1.9_fov0.018,star_age,effective_T,False,False,False,"[39830956.92904491, 4907800170.5535965]","[4818.867330816844, 6575.1953135353615]",True,True,constant + exponential,True,7.493366294266564e-05,0.0008834795156936748,m1.23_feh-1.0_MLT1.9_fov0.018.gpdict,m1.23_feh-1.0_MLT1.9_fov0.018.gpdata
